date,customer,product,quantity,price,sales,month,year,row_id,order_id,ship_date,ship_mode,customer_id,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,returned,discount,profit,day_of_week,is_weekend,revenue,total_spend,order_count,product_total_sales,source
2016-09-26,charles sheldon,hammermill color copier paper (28lb. and 96 bright),1,9.99,9.99,9,2016,4190,ca-2016-157714,2016-09-26,second class,cs-12175,corporate,united states,iowa city,iowa,52240,central,kelly williams,off-pa-10004022,office supplies,paper,not,0.0,4.4955,monday,False,9.99,844.4580000000001,8,29.97,retail_supply_chain_sales
2015-08-07,darrin martin,xerox 1990,5,4.224,21.12,8,2015,4192,ca-2015-129392,2015-08-07,same day,dm-13015,consumer,united states,houston,texas,77070,central,kelly williams,off-pa-10004248,office supplies,paper,not,0.2,6.6,friday,False,21.12,1473.611,16,36.96,retail_supply_chain_sales
2015-11-16,heather kirkland,jabra biz 2300 duo qd duo corded headset,3,101.592,304.776,11,2015,4194,ca-2015-150875,2015-11-20,standard class,hk-14890,corporate,united states,boise,idaho,83704,west,anna andreadi,tec-ph-10001254,technology,phones,yes,0.2,22.8582,monday,False,304.776,1781.404,13,914.328,retail_supply_chain_sales
2015-06-18,bruce geld,"boston ranger #55 pencil sharpener, black",2,25.99,51.98,6,2015,4195,ca-2015-154200,2015-06-22,standard class,bg-11740,consumer,united states,san diego,california,92105,west,anna andreadi,off-ar-10001044,office supplies,art,not,0.0,15.0742,thursday,False,51.98,1006.356,7,618.562,retail_supply_chain_sales
2016-08-04,clytie kelty,"c-line magnetic cubicle keepers, clear polypropylene",5,4.9399999999999995,24.7,8,2016,4196,ca-2016-124233,2016-08-04,standard class,ck-12595,consumer,united states,los angeles,california,90032,west,anna andreadi,fur-fu-10002597,furniture,furnishings,not,0.0,10.374,thursday,False,24.699999999999996,2372.75,25,136.344,retail_supply_chain_sales
2015-04-18,roland fjeld,avery 486,3,7.31,21.93,4,2015,4197,us-2015-134271,2015-04-23,second class,rf-19735,consumer,united states,new york city,new york,10024,east,chuck magee,off-la-10004093,office supplies,labels,not,0.0,10.3071,saturday,True,21.93,1821.336,13,168.13,retail_supply_chain_sales
2016-03-12,caroline jumper,honeywell enviracaire portable hepa air cleaner for up to 10 x 16 room,4,98.704,394.816,3,2016,4198,us-2016-161683,2016-08-12,standard class,cj-12010,consumer,united states,philadelphia,pennsylvania,19134,east,chuck magee,off-ap-10000179,office supplies,appliances,not,0.2,93.7688,saturday,True,394.816,1803.952,15,764.9559999999999,retail_supply_chain_sales
2016-03-12,caroline jumper,"gbc clear cover, 8-1/2 x 11, unpunched, 25 covers per pack",4,4.548,18.192,3,2016,4199,us-2016-161683,2016-08-12,standard class,cj-12010,consumer,united states,philadelphia,pennsylvania,19134,east,chuck magee,off-bi-10001072,office supplies,binders,not,0.7,-14.5536,saturday,True,18.192,1803.952,15,136.44,retail_supply_chain_sales
2015-10-12,matt abelman,avery 486,1,7.31,7.31,10,2015,4200,ca-2015-143105,2015-10-12,same day,ma-17560,home office,united states,new york city,new york,10024,east,chuck magee,off-la-10004093,office supplies,labels,not,0.0,3.4357,monday,False,7.31,2373.259,31,168.13,retail_supply_chain_sales
2015-10-12,matt abelman,"adams phone message book, 200 message capacity, 8 1/16” x 11”",6,6.88,41.28,10,2015,4202,ca-2015-143105,2015-10-12,same day,ma-17560,home office,united states,new york city,new york,10024,east,chuck magee,off-pa-10002713,office supplies,paper,not,0.0,18.9888,monday,False,41.28,2373.259,31,227.04,retail_supply_chain_sales
2015-10-12,matt abelman,xerox 1883,7,26.38,184.66,10,2015,4203,ca-2015-143105,2015-10-12,same day,ma-17560,home office,united states,new york city,new york,10024,east,chuck magee,off-pa-10002254,office supplies,paper,not,0.0,84.9436,monday,False,184.66,2373.259,31,881.092,retail_supply_chain_sales
2014-10-31,anne mcfarland,lumber crayons,5,9.85,49.25,10,2014,4204,ca-2014-145387,2014-10-31,second class,am-10705,consumer,united states,cranston,rhode island,2920,east,chuck magee,off-ar-10001683,office supplies,art,not,0.0,18.715,friday,False,49.25,2287.642,19,171.39,retail_supply_chain_sales
2014-10-31,anne mcfarland,"rsvp cards & envelopes, blank white, 8-1/2"" x 11"", 24 cards/25 envelopes/set",2,5.08,10.16,10,2014,4205,ca-2014-145387,2014-10-31,second class,am-10705,consumer,united states,cranston,rhode island,2920,east,chuck magee,off-pa-10002195,office supplies,paper,not,0.0,4.7752,friday,False,10.16,2287.642,19,89.408,retail_supply_chain_sales
2014-10-31,anne mcfarland,"eldon expressions wood desk accessories, oak",2,7.38,14.76,10,2014,4206,ca-2014-145387,2014-10-31,second class,am-10705,consumer,united states,cranston,rhode island,2920,east,chuck magee,fur-fu-10002364,furniture,furnishings,not,0.0,4.2804,friday,False,14.76,2287.642,19,183.024,retail_supply_chain_sales
2014-10-31,anne mcfarland,gbc recycled velobinder covers,2,17.04,34.08,10,2014,4207,ca-2014-145387,2014-10-31,second class,am-10705,consumer,united states,cranston,rhode island,2920,east,chuck magee,off-bi-10004001,office supplies,binders,not,0.0,15.6768,friday,False,34.08,2287.642,19,487.34400000000005,retail_supply_chain_sales
2014-10-31,anne mcfarland,eldon wave desk accessories,3,5.890000000000001,17.67,10,2014,4208,ca-2014-145387,2014-10-31,second class,am-10705,consumer,united states,cranston,rhode island,2920,east,chuck magee,fur-fu-10000023,furniture,furnishings,not,0.0,7.7748,friday,False,17.67,2287.642,19,266.73,retail_supply_chain_sales
2014-10-31,anne mcfarland,"chromcraft bull-nose wood 48"" x 96"" rectangular conference tables",1,385.686,385.686,10,2014,4210,ca-2014-145387,2014-10-31,second class,am-10705,consumer,united states,cranston,rhode island,2920,east,chuck magee,fur-ta-10003238,furniture,tables,not,0.3,-60.6078,friday,False,385.686,2287.642,19,991.764,retail_supply_chain_sales
2017-09-12,angele hood,xerox 1921,2,7.992,15.984,9,2017,4211,ca-2017-109715,2017-12-14,standard class,ah-10585,consumer,united states,chicago,illinois,60623,central,kelly williams,off-pa-10004965,office supplies,paper,not,0.2,4.995,tuesday,False,15.984,738.504,5,55.944,retail_supply_chain_sales
2014-05-05,peter fuller,"adams ""while you were out"" message pads",3,3.14,9.42,5,2014,4212,ca-2014-166457,2014-09-05,second class,pf-19120,consumer,united states,richmond,kentucky,40475,south,cassandra brandow,off-pa-10003016,office supplies,paper,not,0.0,4.239,monday,False,9.42,2170.34,16,72.848,retail_supply_chain_sales
2014-05-05,peter fuller,newell 350,2,3.28,6.56,5,2014,4213,ca-2014-166457,2014-09-05,second class,pf-19120,consumer,united states,richmond,kentucky,40475,south,cassandra brandow,off-ar-10003651,office supplies,art,not,0.0,1.9024,monday,False,6.56,2170.34,16,62.32,retail_supply_chain_sales
2014-05-05,peter fuller,xerox 1933,2,12.28,24.56,5,2014,4214,ca-2014-166457,2014-09-05,second class,pf-19120,consumer,united states,richmond,kentucky,40475,south,cassandra brandow,off-pa-10001363,office supplies,paper,not,0.0,11.5432,monday,False,24.56,2170.34,16,294.72,retail_supply_chain_sales
2016-04-03,rick duston,"green canvas binder for 8-1/2"" x 14"" sheets",3,42.800000000000004,128.4,4,2016,4215,ca-2016-164637,2016-08-03,standard class,rd-19480,consumer,united states,mishawaka,indiana,46544,central,kelly williams,off-bi-10003876,office supplies,binders,not,0.0,64.2,sunday,True,128.4,943.022,12,569.24,retail_supply_chain_sales
2014-11-30,jeremy lonsdale,park ridge embossed executive business envelopes,4,15.57,62.28,11,2014,4216,ca-2014-103590,2014-11-30,standard class,jl-15505,consumer,united states,mount vernon,new york,10550,east,chuck magee,off-en-10004007,office supplies,envelopes,not,0.0,29.2716,sunday,True,62.28,992.894,15,62.28,retail_supply_chain_sales
2015-02-18,ann blume,smead alpha-z color-coded second alphabetical labels and starter set,3,3.08,9.24,2,2015,4217,ca-2015-111234,2015-02-22,standard class,ab-10600,corporate,united states,los angeles,california,90004,west,anna andreadi,off-la-10002271,office supplies,labels,not,0.0,4.4352,wednesday,False,9.24,616.726,7,48.048,retail_supply_chain_sales
2017-01-04,nick crebassa,"safco value mate steel bookcase, baked enamel finish on steel, black",8,60.333,482.664,1,2017,4218,ca-2017-149881,2017-03-04,first class,nc-18535,corporate,united states,san francisco,california,94110,west,anna andreadi,fur-bo-10003894,furniture,bookcases,not,0.15,85.176,wednesday,False,482.664,1439.773,11,802.074,retail_supply_chain_sales
2017-11-06,tom boeckenhauer,xerox 1939,2,18.97,37.94,11,2017,4220,ca-2017-134565,2017-11-06,second class,tb-21400,consumer,united states,seattle,washington,98103,west,anna andreadi,off-pa-10004243,office supplies,paper,not,0.0,18.2112,monday,False,37.94,1312.15,15,417.34,retail_supply_chain_sales
2017-11-06,tom boeckenhauer,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", dark blue",6,3.048,18.288,11,2017,4221,ca-2017-134565,2017-11-06,second class,tb-21400,consumer,united states,seattle,washington,98103,west,anna andreadi,off-bi-10001759,office supplies,binders,not,0.2,6.6294,monday,False,18.288,1312.15,15,59.817,retail_supply_chain_sales
2017-11-06,tom boeckenhauer,cisco desktop collaboration experience dx650 ip video phone,5,77.16,385.8,11,2017,4222,ca-2017-134565,2017-11-06,second class,tb-21400,consumer,united states,seattle,washington,98103,west,anna andreadi,tec-ma-10001570,technology,machines,not,0.2,130.2075,monday,False,385.79999999999995,1312.15,15,385.8,retail_supply_chain_sales
2017-11-06,tom boeckenhauer,"belkin 19"" vented equipment shelf, black",2,51.48,102.96,11,2017,4223,ca-2017-134565,2017-11-06,second class,tb-21400,consumer,united states,seattle,washington,98103,west,anna andreadi,off-st-10004804,office supplies,storage,not,0.0,1.0296,monday,False,102.96,1312.15,15,1400.256,retail_supply_chain_sales
2017-11-06,tom boeckenhauer,o'sullivan 3-shelf heavy-duty bookcases,3,58.13999999999999,174.42,11,2017,4224,ca-2017-134565,2017-11-06,second class,tb-21400,consumer,united states,seattle,washington,98103,west,anna andreadi,fur-bo-10001519,furniture,bookcases,not,0.0,41.8608,monday,False,174.42,1312.15,15,595.935,retail_supply_chain_sales
2016-09-30,sarah jordon,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",2,0.982,1.964,9,2016,4225,ca-2016-108644,2016-09-30,first class,sj-20215,consumer,united states,quincy,illinois,62301,central,kelly williams,off-bi-10000343,office supplies,binders,not,0.8,-3.2406,friday,False,1.964,1341.036,10,102.619,retail_supply_chain_sales
2014-12-13,ellis ballard,howard miller 12-3/4 diameter accuwave ds wall clock,3,31.476,94.428,12,2014,4226,us-2014-102631,2014-12-17,standard class,eb-13840,corporate,united states,chicago,illinois,60623,central,kelly williams,fur-fu-10003930,furniture,furnishings,not,0.6,-42.4926,saturday,True,94.428,964.448,7,94.428,retail_supply_chain_sales
2017-11-11,william brown,"vinyl coated wire paper clips in organizer box, 800/box",4,11.48,45.92,11,2017,4227,ca-2017-120327,2017-11-16,standard class,wb-21850,consumer,united states,urbandale,iowa,50322,central,kelly williams,off-fa-10004854,office supplies,fasteners,not,0.0,21.5824,saturday,True,45.92,3131.974,33,296.184,retail_supply_chain_sales
2015-05-01,steven roelle,global deluxe steno chair,1,61.584,61.584,5,2015,4228,ca-2015-154970,2015-10-01,standard class,sr-20740,home office,united states,seattle,washington,98103,west,anna andreadi,fur-ch-10003396,furniture,chairs,yes,0.2,-6.9282,friday,False,61.584,941.386,11,1770.54,retail_supply_chain_sales
2016-03-24,vivek grady,"ink jet note and greeting cards, 8-1/2"" x 5-1/2"" card size",1,22.48,22.48,3,2016,4229,ca-2016-113803,2016-03-26,first class,vg-21805,corporate,united states,richmond,indiana,47374,central,kelly williams,off-pa-10001994,office supplies,paper,not,0.0,10.3408,thursday,False,22.48,427.372,6,121.392,retail_supply_chain_sales
2017-05-07,linda southworth,"deflect-o rollamat studded, beveled mat for medium pile carpeting",9,36.892,332.028,5,2017,4230,ca-2017-100223,2017-10-07,standard class,ls-16945,corporate,united states,dallas,texas,75220,central,kelly williams,fur-fu-10003601,furniture,furnishings,not,0.6,-348.6294,sunday,True,332.028,853.342,11,1106.76,retail_supply_chain_sales
2017-05-07,linda southworth,"cardinal holdit! binder insert strips,extra strips",9,1.266,11.394,5,2017,4231,ca-2017-100223,2017-10-07,standard class,ls-16945,corporate,united states,dallas,texas,75220,central,kelly williams,off-bi-10003429,office supplies,binders,not,0.8,-17.6607,sunday,True,11.394,853.342,11,136.728,retail_supply_chain_sales
2017-05-07,linda southworth,xerox 1975,3,5.184,15.552,5,2017,4232,ca-2017-100223,2017-10-07,standard class,ls-16945,corporate,united states,dallas,texas,75220,central,kelly williams,off-pa-10000232,office supplies,paper,not,0.2,5.6376,sunday,True,15.552,853.342,11,69.98400000000001,retail_supply_chain_sales
2017-05-07,linda southworth,xerox 1966,6,5.184,31.104,5,2017,4233,ca-2017-100223,2017-10-07,standard class,ls-16945,corporate,united states,dallas,texas,75220,central,kelly williams,off-pa-10002195,office supplies,paper,not,0.2,11.2752,sunday,True,31.104,853.342,11,79.056,retail_supply_chain_sales
2017-05-07,linda southworth,tuf-vin binders,1,6.316,6.316,5,2017,4234,ca-2017-100223,2017-10-07,standard class,ls-16945,corporate,united states,dallas,texas,75220,central,kelly williams,off-bi-10004492,office supplies,binders,not,0.8,-10.4214,sunday,True,6.316,853.342,11,669.496,retail_supply_chain_sales
2014-09-21,matt abelman,"while you were out pads, 50 per pad, 4 x 5 1/4, green cycle",3,3.7840000000000003,11.352,9,2014,4235,ca-2014-168823,2014-09-24,first class,ma-17560,home office,united states,philadelphia,pennsylvania,19143,east,chuck magee,off-pa-10004000,office supplies,paper,not,0.2,4.1151,sunday,True,11.352,2373.259,31,50.138000000000005,retail_supply_chain_sales
2014-09-21,matt abelman,staple-on labels,9,2.312,20.808,9,2014,4236,ca-2014-168823,2014-09-24,first class,ma-17560,home office,united states,philadelphia,pennsylvania,19143,east,chuck magee,off-la-10004425,office supplies,labels,not,0.2,7.0227,sunday,True,20.808,2373.259,31,53.754000000000005,retail_supply_chain_sales
2016-07-23,neil französisch,"gbc laser imprintable binding system covers, desert sand",4,2.854,11.416,7,2016,4237,ca-2016-162404,2016-07-27,standard class,nf-18475,home office,united states,rockford,illinois,61107,central,kelly williams,off-bi-10000948,office supplies,binders,not,0.8,-18.8364,saturday,True,11.416,377.16200000000003,4,146.981,retail_supply_chain_sales
2017-08-29,michael dominguez,newell 323,7,1.3439999999999999,9.408,8,2017,4238,ca-2017-104024,2017-08-29,second class,md-17860,corporate,united states,philadelphia,pennsylvania,19134,east,chuck magee,off-ar-10001972,office supplies,art,not,0.2,0.7056,tuesday,False,9.408,295.78999999999996,7,21.168,retail_supply_chain_sales
2017-03-26,maria zettner,"boston 1827 commercial additional cutter, drive gear & gear rack for 1606",1,19.83,19.83,3,2017,4239,ca-2017-147144,2017-03-28,first class,mz-17335,home office,united states,seattle,washington,98105,west,anna andreadi,off-ar-10004587,office supplies,art,not,0.0,5.949,sunday,True,19.83,593.606,6,59.489999999999995,retail_supply_chain_sales
2017-12-29,ken brennan,xerox 1915,2,104.85,209.7,12,2017,4240,ca-2017-158673,2018-04-01,standard class,kb-16600,corporate,united states,grand rapids,michigan,49505,central,kelly williams,off-pa-10000994,office supplies,paper,not,0.0,100.656,friday,False,209.7,353.972,8,1530.81,retail_supply_chain_sales
2014-09-20,michelle arnett,staple holder,4,10.98,43.92,9,2014,4241,ca-2014-133704,2014-09-26,standard class,ma-17995,home office,united states,los angeles,california,90004,west,anna andreadi,off-ap-10001366,office supplies,appliances,not,0.0,11.8584,saturday,True,43.92,850.148,11,528.78,retail_supply_chain_sales
2014-09-20,michelle arnett,ibico plastic and wire spiral binding combs,3,6.744,20.232,9,2014,4242,ca-2014-133704,2014-09-26,standard class,ma-17995,home office,united states,los angeles,california,90004,west,anna andreadi,off-bi-10001636,office supplies,binders,not,0.2,6.5754,saturday,True,20.232,850.148,11,208.221,retail_supply_chain_sales
2016-04-04,maria etezadi,anker astro 15000mah usb portable charger,3,49.99,149.97,4,2016,4243,ca-2016-159142,2016-05-04,first class,me-17320,home office,united states,springfield,virginia,22153,south,cassandra brandow,tec-ph-10001448,technology,phones,not,0.0,5.9988,monday,False,149.97,2043.188,16,599.88,retail_supply_chain_sales
2016-04-04,maria etezadi,"wirebound message books, four 2 3/4"" x 5"" forms per page, 600 sets per book",3,9.27,27.81,4,2016,4244,ca-2016-159142,2016-05-04,first class,me-17320,home office,united states,springfield,virginia,22153,south,cassandra brandow,off-pa-10001776,office supplies,paper,not,0.0,13.0707,monday,False,27.81,2043.188,16,246.582,retail_supply_chain_sales
